age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class
48,6,121622,12,14,5,14,2,4,0,0,0,40,41,1
18,8,201613,4,8,5,10,3,4,0,0,0,20,41,1
35,8,29874,14,10,6,5,5,4,1,0,0,40,41,1
27,8,168138,15,9,5,12,3,4,1,0,0,40,41,1
28,8,162404,13,13,5,13,4,3,1,0,0,60,41,1
21,5,162160,14,10,5,7,3,2,1,0,0,40,20,1
26,8,139116,14,10,5,9,3,3,0,0,0,50,41,1
44,8,192381,13,13,6,14,5,4,1,0,0,40,41,0
39,8,370585,15,9,3,8,4,3,1,0,0,40,41,1
40,4,151038,13,13,4,13,4,4,1,0,0,40,41,1
70,7,36311,13,13,6,14,5,4,1,20051,0,35,41,0
34,8,271933,12,14,5,12,2,4,0,0,0,50,41,1
34,8,182401,9,12,4,11,4,3,1,0,0,40,41,1
66,8,234743,14,10,6,12,5,4,1,0,0,50,41,1
40,8,182140,15,9,3,6,2,3,1,0,0,40,41,1
61,7,215591,15,9,6,12,5,4,1,0,0,40,41,0
59,7,96459,7,4,6,13,5,4,1,0,0,40,41,1
28,5,205562,12,14,5,7,4,3,0,0,0,40,41,1
47,8,188081,15,9,6,8,5,4,1,0,0,40,41,0
33,4,121245,13,13,6,14,5,4,1,0,0,60,41,0
18,8,127273,10,7,5,9,0,4,1,0,0,20,41,1
25,8,114345,5,5,5,13,2,4,1,914,0,40,41,1
22,8,341227,14,10,5,11,4,4,1,0,0,20,41,1
40,6,166893,13,13,6,2,5,3,1,0,0,40,41,0
68,5,65730,15,9,6,7,5,4,1,0,0,25,41,1
30,8,145231,9,12,4,11,3,4,0,0,0,40,41,1
73,7,102510,7,4,6,4,5,4,1,6418,0,40,41,0
45,7,285335,7,4,6,13,5,4,1,0,0,10,41,1
23,8,177087,10,7,5,11,2,3,1,0,0,35,41,1
40,8,240504,13,13,6,10,5,4,1,0,0,45,41,0
39,8,218490,13,13,6,12,5,4,1,0,0,40,41,0
23,8,384651,14,10,6,5,5,4,1,0,0,40,41,1
51,8,189551,15,9,4,13,3,3,1,0,0,40,41,1
53,8,194791,15,9,6,4,5,4,1,0,0,45,41,1
24,8,194630,13,13,5,3,4,4,1,0,0,35,41,1
53,8,177647,13,13,4,12,2,4,1,0,0,40,41,1
49,7,51620,3,16,6,14,5,4,1,0,0,60,41,1
34,8,251421,15,9,6,13,5,4,1,0,0,40,41,1
37,7,180477,15,9,6,13,5,4,1,0,0,47,41,1
40,4,391736,11,11,6,13,5,4,1,0,0,40,41,1
23,4,170091,14,10,5,14,3,4,0,0,0,6,41,1
36,8,175360,12,14,5,11,4,4,1,13550,0,50,41,0
35,8,276153,13,13,5,3,4,2,0,4650,0,40,41,1
53,2,105788,13,13,4,12,2,3,0,0,0,50,41,0
42,6,248476,14,10,4,6,4,4,1,0,0,65,41,0
32,8,168443,12,14,6,12,1,4,0,0,0,40,41,1
33,8,120201,15,9,4,11,3,0,0,0,0,65,41,1
59,8,114678,15,9,5,13,4,3,1,0,0,60,41,1
36,8,167440,14,10,6,8,5,4,1,0,0,44,41,1
37,7,265266,6,15,6,14,5,4,1,0,0,40,32,0
31,8,212235,14,10,5,10,4,4,1,0,0,45,41,1
46,8,44671,13,13,6,2,5,4,1,0,0,40,41,1
44,4,87282,13,13,5,14,4,2,0,0,0,38,41,1
27,8,112754,13,13,6,12,5,4,1,0,0,60,41,0
29,7,322238,15,9,5,4,4,4,1,0,0,40,41,1
39,8,65382,14,10,6,12,5,4,1,0,0,40,41,1
62,7,115176,15,9,6,4,5,4,1,0,0,65,41,1
48,7,162236,12,14,2,12,2,4,0,0,0,40,39,0
42,8,409902,15,9,5,12,2,3,0,0,0,25,41,1
60,6,204062,12,14,6,14,5,4,1,0,0,48,41,0
35,8,283305,13,13,5,12,4,4,0,0,0,40,41,1
39,8,435638,14,10,5,8,4,4,1,0,0,40,41,1
34,3,114733,9,12,6,11,1,4,0,0,0,36,41,1
22,8,162343,14,10,5,11,0,3,1,0,0,22,41,1
18,5,195981,15,9,2,7,3,4,1,0,0,40,41,1
44,8,79531,11,11,6,13,5,4,1,0,0,40,41,0
44,4,395078,15,9,4,11,4,4,0,0,0,40,41,1
49,6,159641,13,13,4,12,2,4,0,0,625,40,41,1
21,8,159567,15,9,5,8,4,4,1,0,0,50,41,1
49,8,133917,11,11,5,10,0,3,1,0,0,40,39,1
52,8,196894,10,7,3,5,2,4,1,0,0,40,41,1
39,6,132879,13,13,6,14,5,4,1,0,0,40,41,0
23,8,190290,13,13,5,14,3,4,1,0,0,40,41,1
54,8,102828,15,9,6,13,5,4,1,0,0,49,41,1
31,8,128493,15,9,4,9,4,4,0,0,0,25,41,1
30,4,290677,12,14,5,11,4,3,0,0,0,20,41,1
21,8,283757,14,10,5,10,3,4,1,0,0,40,41,1
38,6,169104,13,13,6,2,5,2,1,0,0,40,38,0
51,8,171409,14,10,6,6,5,4,1,0,0,40,41,0
34,7,319165,3,16,6,14,5,4,1,0,0,50,41,0
22,8,203182,13,13,5,12,2,4,0,0,0,30,41,1
20,5,211968,14,10,5,7,3,4,0,0,0,45,41,1
26,8,215384,13,13,5,12,4,4,1,0,0,55,41,1
26,8,166666,14,10,5,9,4,4,0,0,0,35,41,1
41,8,156566,14,10,6,13,5,4,1,0,0,40,41,0
35,8,140564,13,13,6,10,5,4,1,0,0,40,41,0
27,6,322208,14,10,5,6,3,4,1,0,0,40,41,1
65,8,420277,14,10,6,2,5,4,1,0,0,40,41,1
31,8,123430,10,7,6,4,5,4,1,0,0,65,40,1
45,3,151584,6,15,6,14,5,4,1,0,0,35,41,0
37,7,348960,9,12,6,6,5,4,1,0,0,50,41,0
47,8,168232,15,9,6,6,5,4,1,0,0,45,41,0
47,3,201699,9,12,6,12,5,4,1,0,0,50,41,0
33,8,178356,15,9,6,14,5,4,1,0,0,40,41,1
40,8,118001,8,6,6,13,5,3,1,0,0,40,41,1
38,8,193961,14,10,6,13,5,2,1,0,0,40,38,0
21,8,32732,14,10,5,10,4,4,1,0,0,40,41,1
40,8,223548,15,9,6,11,5,4,1,0,0,40,40,1
33,8,389932,15,9,4,6,4,3,1,0,0,55,41,1
29,8,102345,14,10,5,3,4,4,1,0,0,52,41,1
41,8,107584,14,10,3,6,4,4,1,0,0,35,41,1
20,5,34321,14,10,5,7,3,4,0,0,0,30,41,1
20,4,39478,14,10,5,12,3,4,1,0,0,54,41,1
34,7,276221,8,6,6,4,5,4,1,0,0,40,41,1
78,3,385242,13,13,6,12,5,4,1,9386,0,45,41,0
46,8,235646,15,9,6,13,5,4,1,0,0,40,41,0
40,8,123306,11,11,6,14,5,4,1,0,0,40,41,0
59,8,38573,14,10,6,12,5,4,1,0,0,40,41,0
23,8,216889,15,9,5,5,4,4,1,0,0,40,41,1
23,8,386705,14,10,5,11,3,4,1,0,0,24,41,1
47,7,249585,14,10,6,13,5,4,1,0,0,30,41,1
31,6,47276,13,13,6,9,5,4,1,0,0,38,41,0
42,7,162758,14,10,6,5,5,4,1,0,0,56,41,0
46,6,146497,15,9,4,14,4,4,0,0,0,40,41,1
29,8,190765,15,9,4,8,4,4,1,0,0,44,41,1
21,8,186314,15,9,6,11,5,4,1,0,0,40,41,1
55,8,213615,15,9,6,13,5,4,1,0,0,40,41,0
38,8,162322,11,11,5,3,3,4,0,0,0,40,41,1
44,4,115932,12,14,6,12,5,4,1,0,0,40,41,1
61,7,392694,14,10,4,12,4,4,1,0,0,50,41,0
38,4,143517,13,13,5,12,3,4,1,0,0,40,41,1
50,3,123429,13,13,6,14,5,4,1,0,0,45,27,0
53,8,254285,12,14,6,14,5,4,1,0,0,40,41,0
37,8,238311,15,9,6,8,5,3,1,0,0,36,41,0
49,8,281647,12,14,6,12,5,4,1,0,0,45,41,0
30,8,75167,14,10,6,8,5,4,1,0,0,40,41,0
19,8,252862,11,11,5,14,3,4,0,0,0,40,41,1
59,7,199240,15,9,4,14,4,4,1,0,0,20,31,1
43,8,145762,13,13,6,12,5,4,1,0,0,40,41,1
29,6,142443,13,13,6,14,5,4,1,0,0,60,41,1
49,8,99361,6,15,6,14,5,4,1,0,0,45,41,1
36,8,105138,15,9,4,6,4,4,1,0,0,50,41,1
26,8,183171,10,7,5,9,3,3,1,1055,0,32,41,1
18,8,151866,14,10,5,10,4,4,0,0,0,20,41,1
60,8,297261,14,10,2,10,4,4,0,0,0,15,41,1
43,8,148998,15,9,4,11,2,4,0,0,0,40,41,1
42,8,143046,15,9,5,9,3,4,0,0,0,40,41,1
41,8,183850,15,9,4,10,4,4,1,0,0,50,41,1
55,7,248841,12,14,6,14,5,4,1,0,0,40,41,0
31,8,198452,13,13,5,11,3,4,0,0,0,40,41,1
20,8,161092,14,10,5,5,3,4,1,0,0,40,41,1
37,8,112497,12,14,6,12,5,4,1,0,0,40,41,0
51,7,155963,14,10,6,13,5,4,1,0,0,55,41,1
28,8,147560,14,10,6,10,5,4,1,0,0,55,41,0
24,8,376393,11,11,5,10,4,4,0,0,0,40,41,1
21,4,151790,14,10,5,11,3,4,0,0,0,30,41,1
21,8,438139,15,9,5,10,4,4,1,0,0,50,41,1
20,5,163911,14,10,5,7,3,4,0,0,0,40,41,1
35,8,214896,15,9,4,11,4,4,0,0,0,45,41,1
30,8,102821,14,10,6,13,4,4,1,0,0,40,40,1
44,7,90021,15,9,6,13,5,4,1,0,0,30,41,1
45,8,77085,13,13,6,13,5,2,1,0,0,40,23,0
42,8,158555,8,6,6,12,5,4,1,0,0,40,41,1
36,5,28160,15,9,4,7,4,4,0,0,0,40,41,1
32,8,462255,13,13,4,12,4,4,0,0,0,40,41,1
33,8,144949,15,9,5,5,4,4,1,0,0,40,41,1
27,8,116207,5,5,6,13,5,4,1,0,0,32,41,1
17,8,187308,8,6,5,9,3,4,0,0,0,15,41,1
45,6,189890,15,9,5,11,2,4,0,0,0,40,41,1
41,8,185267,13,13,6,14,5,4,1,0,0,40,41,1
19,8,63434,14,10,5,8,4,4,0,0,0,35,41,1
45,8,178356,11,11,4,9,4,4,0,0,0,8,41,1
41,3,495061,3,16,6,14,5,4,1,0,0,70,41,0
34,6,134886,15,9,6,9,1,4,0,0,0,35,41,1
33,8,129707,13,13,5,11,4,4,1,0,0,60,41,0
17,5,181337,8,6,5,7,3,0,0,0,0,20,41,1
51,8,74784,13,13,4,10,4,4,0,0,0,60,41,1
33,8,44392,15,9,4,5,3,4,1,0,0,20,41,1
23,8,406641,14,10,5,5,0,4,0,0,0,18,41,1
52,8,89041,13,13,1,14,4,4,1,0,0,30,41,0
36,5,139770,14,10,4,7,3,4,0,0,0,32,41,1
25,8,180212,15,9,5,11,2,3,0,0,0,40,41,1
38,5,338212,14,10,6,7,1,4,0,0,0,20,41,1
64,7,178472,5,5,3,6,4,4,1,0,0,45,41,1
42,8,384236,12,14,6,14,5,4,1,7688,0,40,41,0
29,8,168470,15,9,5,6,3,4,1,0,0,40,41,1
26,6,80485,13,13,5,14,4,4,0,0,0,38,41,1
38,5,181705,15,9,6,7,5,4,1,0,0,24,41,1
24,8,216867,8,6,5,9,0,4,1,0,0,30,40,1
43,2,214541,14,10,6,12,5,4,1,0,0,40,41,0
38,8,383239,8,6,6,13,5,4,1,3103,0,40,41,0
28,8,70034,13,13,6,10,5,4,1,0,0,45,41,0
18,5,266287,14,10,5,7,3,4,0,0,0,25,41,1
44,8,128485,11,11,6,13,5,3,1,0,0,40,41,1
37,5,89015,15,9,6,7,5,4,1,0,0,18,41,1
55,8,106740,15,9,6,12,5,4,1,0,0,40,41,0
52,8,167527,10,7,2,9,2,3,0,0,0,40,41,1
31,8,19302,13,13,6,14,5,4,1,0,0,40,41,0
35,8,210150,15,9,4,11,2,4,0,0,0,40,41,1
39,8,179824,15,9,5,8,2,3,0,0,0,36,41,1
27,8,420351,15,9,5,6,3,4,1,0,0,40,41,1
23,4,215443,14,10,5,11,4,4,1,0,0,15,41,1
26,8,116044,10,7,3,13,0,4,1,2907,0,50,41,1
33,8,215306,11,11,5,9,4,4,1,0,0,40,32,1
39,8,108069,14,10,5,13,2,4,0,0,0,40,41,1
44,8,260046,15,9,4,6,4,4,1,0,0,40,41,1
38,8,31053,15,9,4,12,2,4,0,0,0,40,41,1
18,8,362302,4,8,5,9,3,4,1,0,0,15,41,1
54,8,87205,15,9,2,9,4,4,0,0,0,15,41,1
45,8,191703,15,9,5,11,3,3,0,0,0,40,41,1
43,8,242968,12,14,6,12,5,2,1,0,0,40,33,0
23,6,185575,13,13,5,14,3,4,0,0,0,40,41,1
37,8,177858,14,10,5,12,4,4,1,2174,0,40,41,1
33,7,73585,10,7,6,13,5,4,1,0,0,50,41,1
45,8,301802,13,13,6,6,5,4,1,0,0,50,41,0
32,3,108467,13,13,5,12,4,4,1,0,0,55,41,1
47,8,431245,7,4,6,13,5,4,1,0,0,40,41,1
44,8,157217,9,12,6,14,5,4,1,0,0,40,41,0
22,8,204935,15,9,5,8,3,4,1,0,0,40,41,1
17,8,277112,10,7,5,10,3,4,1,0,0,30,41,1
64,3,59145,3,16,6,12,5,4,1,0,0,60,41,0
30,6,159773,13,13,6,2,5,4,1,0,0,45,41,0
51,8,118793,13,13,6,14,5,4,1,0,0,70,41,0
26,4,152457,15,9,5,2,4,4,1,0,0,40,41,1
31,8,187901,14,10,5,10,4,4,0,0,0,40,41,1
50,8,266529,10,7,6,13,5,4,1,0,0,40,41,1
18,5,256179,14,10,5,7,3,4,1,594,0,10,41,1
63,8,113756,15,9,5,12,3,4,0,0,0,40,41,1
48,8,83444,11,11,6,12,5,4,1,0,0,43,41,0
37,3,30529,13,13,6,10,5,4,1,0,0,50,41,0
51,5,146325,15,9,6,7,5,4,1,0,0,28,41,1
29,8,198825,15,9,5,12,4,4,0,0,0,38,41,1
69,8,71489,12,14,6,14,5,4,1,0,0,25,41,1
56,8,111218,15,9,6,6,5,4,1,0,0,60,41,1
26,5,221626,13,13,6,7,1,4,0,0,0,40,41,1
39,6,203482,12,14,6,14,5,4,1,7298,0,40,41,0
42,7,352196,15,9,3,9,4,4,0,0,0,22,41,1
41,2,355918,15,9,6,3,5,4,1,0,0,40,41,0
45,8,168262,15,9,6,8,5,4,1,0,0,40,41,0
23,8,182615,14,10,5,11,3,4,1,0,0,40,41,1
29,8,211482,13,13,5,14,4,4,1,0,0,50,41,0
34,8,386370,14,10,6,13,5,4,1,0,0,50,41,1
31,5,85077,13,13,6,7,1,4,0,0,0,20,41,0
46,6,180010,13,13,6,14,1,4,0,0,0,40,41,0
46,1,142210,15,9,6,8,1,4,0,0,0,25,41,1
33,8,415706,2,3,3,9,2,4,0,0,0,40,40,1
46,8,237731,11,11,6,11,5,4,1,0,0,40,41,1
26,8,343506,15,9,5,9,3,3,0,0,0,40,41,1
49,6,116163,13,13,4,14,2,4,0,0,0,50,14,1
66,5,206560,15,9,2,7,4,0,0,0,0,35,35,1
55,4,153451,15,9,6,3,1,4,0,0,0,40,41,0
35,8,301862,15,9,6,8,5,4,1,0,0,40,41,1
27,8,33429,14,10,4,11,2,4,0,0,0,40,41,1
31,8,169583,15,9,5,12,3,4,0,0,0,40,41,1
47,8,146497,14,10,3,11,2,4,0,0,0,16,37,1
48,7,383384,15,9,6,13,5,4,1,0,0,40,41,0
27,8,240809,14,10,5,11,4,4,0,0,0,56,41,1
38,8,203763,15,9,4,11,4,4,0,0,0,40,41,1
27,8,218785,15,9,6,12,1,4,0,0,0,40,41,1
23,5,381741,9,12,5,7,3,4,1,0,0,20,41,1
17,8,244602,4,8,5,9,3,4,1,0,0,15,41,1
44,4,175696,13,13,6,12,5,4,1,0,0,40,41,0
26,8,101027,15,9,6,10,5,4,1,0,0,48,41,1
37,8,99270,15,9,5,6,0,4,0,0,0,40,41,1
49,8,224393,13,13,6,12,5,4,1,0,0,55,41,0
42,8,192381,15,9,6,13,5,4,1,0,0,40,41,0
26,8,131686,13,13,5,14,4,4,0,0,0,40,41,1
73,5,84390,11,11,1,7,4,4,0,0,0,32,41,1
44,8,277533,14,10,6,13,5,4,1,0,0,40,41,1
47,8,72880,12,14,5,14,4,4,0,0,0,40,41,1
28,5,149646,14,10,4,7,3,4,0,0,0,20,39,1
49,8,209057,14,10,4,3,4,4,1,0,0,40,41,1
17,8,108909,15,9,5,10,3,4,0,0,0,20,41,1
42,8,74949,14,10,4,14,4,4,1,0,0,40,41,1
30,8,235639,8,6,6,13,5,4,1,0,0,40,41,1
36,4,137421,11,11,6,3,5,2,1,0,0,37,10,1
53,8,122412,13,13,5,14,4,4,0,0,0,40,41,1
23,8,434894,15,9,6,5,5,3,1,0,0,40,41,1
35,8,379959,15,9,4,9,4,4,0,0,0,40,41,1
32,8,95885,10,7,5,13,4,1,1,13550,0,60,41,0
39,8,225330,13,13,2,14,2,4,0,0,0,50,22,0
40,8,32627,12,14,6,14,5,4,1,0,0,60,41,1
28,8,65171,14,10,6,11,5,4,1,0,0,40,41,1
32,8,193380,15,9,5,6,3,4,1,0,0,40,41,1
42,8,184823,14,10,5,11,3,4,0,0,0,40,41,1
35,8,81259,13,13,5,11,4,4,0,0,0,43,41,1
35,8,301369,4,8,5,8,2,3,0,0,0,40,41,1
21,8,190968,15,9,5,8,3,4,1,0,0,40,41,1
71,8,196610,7,4,2,12,4,4,1,6097,0,40,41,0
31,8,330715,15,9,3,9,4,4,1,0,0,40,41,1
25,6,77698,14,10,5,11,2,3,0,0,0,40,41,1
35,8,139770,15,9,5,11,3,4,0,6849,0,40,41,1
24,8,109053,15,9,5,9,0,4,1,0,0,25,41,1
69,8,312653,14,10,6,10,5,4,1,0,0,25,41,1
35,7,193260,12,14,6,10,5,2,1,0,0,40,39,0
35,8,331831,13,13,6,10,5,4,1,0,0,40,41,1
42,8,54202,13,13,5,10,4,4,1,10520,0,50,41,0
51,8,163948,11,11,6,3,5,4,1,0,0,40,41,0
48,8,36228,15,9,4,6,4,4,1,0,0,44,41,1
49,8,160167,11,11,6,11,5,4,1,0,0,40,41,1
53,8,178356,9,12,6,12,5,4,1,2407,0,40,41,1
43,8,104196,14,10,6,11,5,4,1,0,0,40,41,1
53,8,288353,13,13,6,12,5,4,1,0,0,40,41,0
35,8,187693,15,9,5,8,3,4,1,0,0,40,41,1
36,8,114988,15,9,5,9,4,4,0,0,0,40,41,1
34,6,117392,12,14,5,14,4,4,0,0,0,40,41,1
48,8,121124,14,10,6,9,5,4,1,0,0,40,41,0
53,8,195638,15,9,4,11,4,4,0,0,0,40,41,1
37,8,245053,14,10,4,5,3,4,1,0,0,40,41,1
49,4,216734,6,15,4,12,4,4,0,0,0,40,41,1
30,5,197827,14,10,6,7,5,4,1,0,0,40,41,1
41,8,49156,15,9,6,13,5,4,1,0,0,40,41,1
25,8,126133,14,10,5,9,3,4,0,0,0,40,41,1
24,8,304463,14,10,6,13,5,4,1,0,0,65,41,1
34,8,214288,15,9,5,13,3,4,1,0,0,40,41,1
29,8,274969,15,9,5,13,2,4,0,0,0,42,41,1
23,8,189072,13,13,5,3,4,3,0,0,0,45,41,1
46,8,128047,14,10,3,10,4,4,1,0,0,42,41,1
20,8,210338,14,10,5,9,3,4,0,0,0,15,41,1
63,8,122442,4,8,6,13,5,4,1,0,0,40,41,1
40,7,167081,12,14,6,10,5,4,1,3103,0,50,41,1
33,8,251421,9,12,4,14,4,4,1,0,0,50,41,1
24,2,219519,14,10,5,11,3,3,0,0,0,40,41,1
36,8,33355,14,10,5,9,3,4,1,0,0,45,41,1
25,8,441210,15,9,5,14,3,4,1,0,0,40,41,1
54,6,178356,5,5,6,9,5,4,1,0,0,40,41,1
50,7,231196,13,13,4,10,4,4,1,0,0,50,41,1
58,4,40925,13,13,6,12,5,4,1,0,0,40,41,1
17,8,270587,10,7,5,9,3,4,1,0,0,20,31,1
40,8,219266,15,9,6,12,5,4,1,7688,0,50,41,0
27,8,114967,13,13,5,10,3,4,1,0,0,40,41,1
20,8,344492,15,9,3,10,3,4,0,0,0,26,41,1
22,8,369387,10,7,6,13,5,4,1,0,0,35,41,1
37,7,101771,10,7,6,12,5,4,1,0,0,25,41,1
52,8,137428,15,9,4,6,4,4,1,0,0,45,41,1
40,2,121012,13,13,6,11,5,4,1,7298,0,48,41,0
48,8,139290,8,6,3,8,3,4,0,0,0,48,41,1
62,8,199193,15,9,6,5,5,4,1,0,0,25,41,1
32,8,286689,9,12,6,3,5,4,1,0,0,42,41,0
21,5,123727,14,10,5,7,4,4,0,0,0,28,41,1
58,2,208640,13,13,6,12,5,4,1,0,0,40,41,0
37,7,120130,12,14,6,12,5,4,1,0,0,60,41,0
29,3,241431,3,16,6,14,5,4,1,0,0,35,41,0
25,8,120450,15,9,5,9,4,4,1,0,0,40,41,1
26,8,152240,14,10,5,8,3,4,1,0,0,40,41,1
50,8,200960,14,10,6,10,5,4,1,0,0,50,41,1
30,2,314310,13,13,6,14,5,4,1,0,0,40,41,0
30,6,44566,13,13,6,14,5,4,1,0,0,40,41,1
59,8,21792,15,9,2,9,4,4,0,0,0,10,41,1
36,8,182074,15,9,5,5,3,4,1,0,0,40,41,1
37,8,221850,12,14,6,12,5,4,1,0,0,50,12,0
42,8,240628,13,13,6,12,1,4,0,0,0,40,41,0
34,8,318641,13,13,6,12,5,3,1,0,0,45,41,0
27,7,140863,5,5,6,13,5,4,1,0,0,40,41,1
39,8,129150,13,13,6,3,5,4,1,0,0,50,41,0
41,8,143003,11,11,6,9,5,2,1,7298,0,60,33,0
34,7,198664,13,13,6,13,5,2,1,15024,0,70,29,0
41,8,244945,14,10,6,12,5,4,1,0,0,40,41,1
50,8,138514,14,10,4,11,2,3,0,0,0,40,41,1
18,8,92008,15,9,5,5,0,4,0,0,0,28,41,1
23,8,207415,13,13,5,12,3,4,0,0,0,15,41,1
26,8,188626,15,9,6,13,5,4,1,0,0,48,41,1
38,8,257250,14,10,6,6,5,4,1,7298,0,60,41,0
27,8,133696,14,10,6,14,5,4,1,0,0,40,41,1
21,8,195919,8,6,5,5,4,0,1,0,0,40,26,1
41,8,119266,15,9,6,9,5,4,1,0,0,40,41,1
42,7,140474,9,12,4,13,3,1,1,0,0,35,41,1
25,8,69739,8,6,5,8,3,4,1,0,0,40,41,1
43,8,293176,13,13,6,10,5,4,1,0,0,40,41,0
23,8,217961,14,10,5,5,3,4,1,0,0,15,41,1
40,6,163725,13,13,6,14,5,4,1,7688,0,40,41,0
23,8,419394,14,10,5,10,3,3,1,0,0,9,41,1
18,8,220836,10,7,5,9,4,4,0,0,0,20,41,1
37,8,334291,13,13,5,12,4,4,1,0,0,50,41,1
58,8,298601,5,5,6,8,5,3,1,3781,0,40,41,1
36,8,200360,14,10,5,13,4,4,1,0,0,40,41,1
36,8,203482,9,12,6,14,5,4,1,0,0,40,41,0
25,8,99126,11,11,6,14,1,4,0,7688,0,40,41,0
62,8,109190,13,13,6,12,5,4,1,15024,0,40,41,0
34,8,34848,14,10,6,6,5,4,1,4064,0,40,41,1
27,8,29732,13,13,5,14,4,4,0,4865,0,36,41,1
23,8,87867,15,9,5,10,3,4,1,0,0,35,41,1
55,8,123515,15,9,4,11,4,4,0,0,0,40,41,1
42,8,175935,15,9,6,8,5,4,1,0,0,40,41,1
22,8,229456,15,9,5,11,3,3,0,0,0,38,41,1
44,8,184105,9,12,6,10,5,4,1,4386,0,40,41,0
42,6,99554,14,10,6,6,5,4,1,0,0,40,41,1
21,8,190227,15,9,5,11,2,4,1,0,0,40,41,1
25,8,29020,9,12,4,11,4,3,0,0,0,45,41,1
31,8,306459,1,2,3,5,2,4,1,0,0,35,2,1
42,8,193995,14,10,4,13,4,4,1,0,0,38,41,1
26,8,105059,5,5,6,13,5,4,1,0,0,20,41,1
62,8,71751,14,10,6,12,5,4,1,0,0,40,41,0
28,8,176683,13,13,6,12,5,4,1,5178,0,50,41,0
34,8,342709,12,14,6,12,5,4,1,0,0,40,41,1
51,8,53838,13,13,6,5,5,4,1,0,0,40,41,1
45,6,209482,12,14,6,14,1,4,0,0,0,45,41,0
44,8,214242,14,10,6,6,5,4,1,0,0,50,41,0
47,5,34458,7,4,6,7,5,4,1,0,0,10,41,1
35,8,100375,14,10,1,4,3,4,1,0,0,40,41,1
46,8,149949,7,4,6,6,5,4,1,0,0,40,41,1
46,8,189762,9,12,5,3,4,4,1,0,0,56,41,1
46,8,79874,13,13,6,12,5,4,1,0,0,53,41,0
66,7,104576,13,13,6,12,5,4,1,0,0,8,41,0
34,4,355700,15,9,3,11,2,4,0,0,0,20,41,1
26,8,213625,9,12,6,10,5,4,1,0,0,40,41,1
29,8,204984,15,9,6,13,5,4,1,0,0,40,41,0
30,8,144593,15,9,5,9,4,3,1,0,0,40,39,1
23,8,217169,13,13,5,11,3,4,0,0,0,40,41,1
46,8,184883,5,5,6,8,1,4,0,0,0,40,41,1
44,5,136419,8,6,6,7,5,4,1,0,0,40,41,1
54,8,57758,12,14,6,10,5,4,1,0,0,68,41,0
54,7,30908,7,4,6,4,5,4,1,0,0,60,41,1
71,8,217971,5,5,2,10,2,4,0,0,0,13,41,1
51,8,160703,4,8,6,13,5,4,1,0,0,45,41,1
32,8,142675,15,9,5,13,4,4,1,0,0,40,41,1
75,5,248833,15,9,0,7,1,4,0,2653,0,14,41,1
57,8,171242,10,7,1,13,4,4,1,0,0,40,36,1
34,8,376979,5,5,5,13,4,4,1,0,0,40,41,1
40,8,175935,13,13,4,10,4,4,1,14084,0,40,41,0
21,8,277530,15,9,5,12,3,4,0,0,0,40,41,1
50,8,104501,12,14,6,14,5,4,1,0,0,40,41,0
32,8,94041,11,11,5,13,4,4,1,0,0,44,11,1
37,6,178356,13,13,6,14,1,4,0,0,0,50,41,0
19,8,121074,7,4,6,13,5,4,1,0,0,40,41,1
64,8,192596,15,9,2,11,4,4,0,0,0,30,41,1
17,8,142457,10,7,5,9,3,3,1,0,0,20,41,1
37,8,136028,11,11,6,9,5,4,1,0,0,40,41,1
32,8,216145,14,10,5,13,4,4,1,4650,0,45,41,1
20,8,157894,14,10,5,9,3,3,1,0,0,20,41,1
39,7,164593,3,16,5,14,4,4,1,4787,0,40,41,0
18,8,252993,4,8,5,5,3,4,1,0,0,40,21,1
42,8,145711,12,14,6,14,5,4,1,0,0,50,41,0
43,8,358199,14,10,6,10,5,4,1,3103,0,40,41,0
42,8,219591,13,13,6,11,5,4,1,0,0,55,41,0
53,6,205005,13,13,6,14,1,4,0,0,0,60,41,0
52,8,221936,15,9,6,10,5,4,1,0,0,40,41,1
51,8,120914,8,6,5,4,3,4,1,0,0,40,41,1
77,3,155761,14,10,6,10,5,4,1,0,0,8,41,1
25,8,195914,14,10,5,10,3,3,0,3418,0,30,41,1
38,6,236687,14,10,5,14,3,4,1,0,0,40,41,1
20,8,318036,15,9,5,9,4,4,1,0,0,40,41,1
23,8,53306,15,9,5,13,4,4,1,0,0,30,41,1
27,8,174645,15,9,5,11,3,4,0,0,0,40,41,1
19,8,321817,10,7,5,9,3,4,0,0,0,40,41,1
41,8,206948,13,13,6,10,5,4,1,0,0,40,41,0
47,2,402975,14,10,6,12,5,3,1,0,0,40,41,1
72,5,289930,13,13,3,7,4,4,0,991,0,7,41,1
42,8,367049,12,14,5,12,4,4,0,4650,0,40,41,1
36,8,143486,13,13,6,10,5,4,1,0,0,40,41,0
42,3,27187,12,14,6,4,5,4,1,0,0,60,41,0
24,8,187717,13,13,5,11,3,4,0,0,0,40,41,1
22,8,378104,15,9,5,5,3,4,1,0,0,40,41,1
29,8,113870,1,2,6,9,5,4,1,0,0,40,39,1
42,8,252518,6,15,6,12,5,4,1,15024,0,40,41,0
24,8,326334,13,13,5,14,3,4,1,0,0,20,41,1
41,8,279914,14,10,6,11,5,4,1,0,0,45,41,0
29,8,320451,15,9,5,2,4,2,1,0,0,40,38,1
